Ano;Mês;CLIENTE;RECEITA;PESO;Classificação;Data;Semestre;Peso Total por Semestre;Receita Total por Semestre;Total de Compras;Cliente que Mais Comprou;Peso Total Transportado;Perfil Cliente;Variação Receita;Cliente Retido
2016;novembro;Cliente 2183;194.0;47.0;FRACIONADO;;;;;27;Cliente 1460;498.0;Frequente;;1
2016;dezembro;Cliente 2183;52.0;15.0;FRACIONADO;;;;;27;Cliente 1460;498.0;Frequente;;1
2016;março;Cliente 892;47.0;8.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;;1
2016;abril;Cliente 892;53.0;5.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;;1
2016;maio;Cliente 892;61.0;1.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;;1
2016;agosto;Cliente 892;114.0;13.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;;1
2016;setembro;Cliente 892;106.0;11.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;;1
2016;novembro;Cliente 892;107.0;7.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;;1
2016;dezembro;Cliente 892;52.0;1.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;;1
2016;janeiro;Cliente 893;128.0;18.0;FRACIONADO;;;;;14;Cliente 1460;401.0;Sazonal;;0
2016;fevereiro;Cliente 893;68.0;1.0;FRACIONADO;;;;;14;Cliente 1460;401.0;Sazonal;;0
2016;maio;Cliente 893;70.0;5.0;FRACIONADO;;;;;14;Cliente 1460;401.0;Sazonal;;0
2016;agosto;Cliente 893;70.0;11.0;FRACIONADO;;;;;14;Cliente 1460;401.0;Sazonal;;0
2016;dezembro;Cliente 893;80.0;20.0;FRACIONADO;;;;;14;Cliente 1460;401.0;Sazonal;;0
2016;agosto;Cliente 2994;35.0;1.0;FRACIONADO;;;;;2;Cliente 1460;1.0;Sazonal;;0
2016;agosto;Cliente 3583;35.0;3.0;FRACIONADO;;;;;1;Cliente 1460;3.0;Único;;0
2016;janeiro;Cliente 895;337.0;23.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;fevereiro;Cliente 895;480.0;18.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;março;Cliente 895;633.0;55.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;abril;Cliente 895;1142.0;338.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;maio;Cliente 895;544.0;78.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;junho;Cliente 895;890.0;57.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;julho;Cliente 895;779.0;35.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;agosto;Cliente 895;455.0;46.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;setembro;Cliente 895;866.0;76.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;outubro;Cliente 895;1084.0;91.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;novembro;Cliente 895;857.0;57.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;dezembro;Cliente 895;860.0;151.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;;1
2016;março;Cliente 2184;34.0;5.0;FRACIONADO;;;;;2;Cliente 1460;7.0;Sazonal;;0
2016;janeiro;Cliente 2185;1134.0;220.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;fevereiro;Cliente 2185;2505.0;606.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;março;Cliente 2185;3187.0;1076.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;abril;Cliente 2185;3400.0;1204.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;maio;Cliente 2185;3651.0;1451.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;junho;Cliente 2185;3620.0;1673.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;julho;Cliente 2185;1983.0;448.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;agosto;Cliente 2185;2987.0;855.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;setembro;Cliente 2185;1491.0;403.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;novembro;Cliente 2185;385.0;117.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;dezembro;Cliente 2185;1546.0;478.0;FRACIONADO;;;;;40;Cliente 1460;36282.0;Frequente;;1
2016;fevereiro;Cliente 2186;55.0;4.0;FRACIONADO;;;;;18;Cliente 1460;15161.0;Sazonal;;0
2016;dezembro;Cliente 2186;39.0;0.0;FRACIONADO;;;;;18;Cliente 1460;15161.0;Sazonal;;0
2016;janeiro;Cliente 898;1952.0;2600.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;fevereiro;Cliente 898;417.0;522.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;março;Cliente 898;1188.0;1441.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;abril;Cliente 898;695.0;916.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;maio;Cliente 898;680.0;898.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;junho;Cliente 898;652.0;692.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;julho;Cliente 898;860.0;985.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;agosto;Cliente 898;1054.0;1401.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;setembro;Cliente 898;1973.0;2701.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;outubro;Cliente 898;774.0;799.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;novembro;Cliente 898;1879.0;2353.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;dezembro;Cliente 898;423.0;444.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;;1
2016;março;Cliente 2997;66.0;21.0;FRACIONADO;;;;;6;Cliente 1460;260.0;Sazonal;;0
2016;junho;Cliente 2997;33.0;20.0;FRACIONADO;;;;;6;Cliente 1460;260.0;Sazonal;;0
2016;março;Cliente 2187;98.0;47.0;FRACIONADO;;;;;6;Cliente 1460;75.0;Sazonal;;0
2016;abril;Cliente 2187;39.0;8.0;FRACIONADO;;;;;6;Cliente 1460;75.0;Sazonal;;0
2016;janeiro;Cliente 901;207.0;130.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;fevereiro;Cliente 901;42.0;15.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;março;Cliente 901;80.0;34.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;abril;Cliente 901;168.0;120.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;maio;Cliente 901;179.0;110.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;junho;Cliente 901;236.0;97.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;julho;Cliente 901;133.0;45.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;agosto;Cliente 901;41.0;20.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;setembro;Cliente 901;205.0;106.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;outubro;Cliente 901;50.0;15.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;novembro;Cliente 901;157.0;90.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;;1
2016;junho;Cliente 3584;183.0;95.0;FRACIONADO;;;;;2;Cliente 1460;140.0;Sazonal;;0
2016;julho;Cliente 3584;71.0;45.0;FRACIONADO;;;;;2;Cliente 1460;140.0;Sazonal;;0
2016;julho;Cliente 902;85.0;27.0;FRACIONADO;;;;;24;Cliente 1460;500.0;Frequente;;1
2016;dezembro;Cliente 902;45.0;8.0;FRACIONADO;;;;;24;Cliente 1460;500.0;Frequente;;1
2016;janeiro;Cliente 903;81.0;30.0;FRACIONADO;;;;;17;Cliente 1460;338.0;Sazonal;;0
2016;fevereiro;Cliente 903;101.0;34.0;FRACIONADO;;;;;17;Cliente 1460;338.0;Sazonal;;0
2016;março;Cliente 903;41.0;12.0;FRACIONADO;;;;;17;Cliente 1460;338.0;Sazonal;;0
2016;maio;Cliente 903;64.0;16.0;FRACIONADO;;;;;17;Cliente 1460;338.0;Sazonal;;0
2016;agosto;Cliente 903;140.0;55.0;FRACIONADO;;;;;17;Cliente 1460;338.0;Sazonal;;0
2016;outubro;Cliente 903;114.0;25.0;FRACIONADO;;;;;17;Cliente 1460;338.0;Sazonal;;0
2016;junho;Cliente 3585;69.0;28.0;FRACIONADO;;;;;1;Cliente 1460;28.0;Único;;0
2016;janeiro;Cliente 904;623.0;586.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;fevereiro;Cliente 904;783.0;585.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;março;Cliente 904;1125.0;727.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;abril;Cliente 904;764.0;855.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;maio;Cliente 904;967.0;929.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;junho;Cliente 904;1010.0;790.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;julho;Cliente 904;1389.0;1423.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;agosto;Cliente 904;738.0;495.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;setembro;Cliente 904;476.0;295.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;outubro;Cliente 904;378.0;334.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;novembro;Cliente 904;420.0;332.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;dezembro;Cliente 904;602.0;565.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;;1
2016;janeiro;Cliente 2188;31.0;7.0;FRACIONADO;;;;;2;Cliente 1460;8.0;Sazonal;;0
2016;dezembro;Cliente 2189;25.0;30.0;FRACIONADO;;;;;3;Cliente 1460;83.0;Sazonal;;0
2016;fevereiro;Cliente 2190;45.0;36.0;FRACIONADO;;;;;12;Cliente 1460;440.0;Sazonal;;0
2016;abril;Cliente 2190;75.0;37.0;FRACIONADO;;;;;12;Cliente 1460;440.0;Sazonal;;0
2016;junho;Cliente 2190;44.0;40.0;FRACIONADO;;;;;12;Cliente 1460;440.0;Sazonal;;0
2016;julho;Cliente 2190;47.0;5.0;FRACIONADO;;;;;12;Cliente 1460;440.0;Sazonal;;0
2016;agosto;Cliente 2190;33.0;5.0;FRACIONADO;;;;;12;Cliente 1460;440.0;Sazonal;;0
2016;setembro;Cliente 2190;110.0;71.0;FRACIONADO;;;;;12;Cliente 1460;440.0;Sazonal;;0
2016;dezembro;Cliente 2190;44.0;34.0;FRACIONADO;;;;;12;Cliente 1460;440.0;Sazonal;;0
2016;janeiro;Cliente 3586;91.0;20.0;FRACIONADO;;;;;2;Cliente 1460;42.0;Sazonal;;0
2016;março;Cliente 3586;73.0;22.0;FRACIONADO;;;;;2;Cliente 1460;42.0;Sazonal;;0
2016;junho;Cliente 3587;18.0;40.0;FRACIONADO;;;;;1;Cliente 1460;40.0;Único;;0
2016;janeiro;Cliente 2999;501.0;195.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;fevereiro;Cliente 2999;1012.0;370.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;março;Cliente 2999;1145.0;775.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;abril;Cliente 2999;449.0;203.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;maio;Cliente 2999;1315.0;589.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;junho;Cliente 2999;1080.0;560.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;julho;Cliente 2999;1114.0;639.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;agosto;Cliente 2999;1424.0;706.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;setembro;Cliente 2999;1253.0;845.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;outubro;Cliente 2999;114.0;150.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;novembro;Cliente 2999;460.0;350.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;dezembro;Cliente 2999;842.0;836.0;FRACIONADO;;;;;14;Cliente 1460;8540.0;Sazonal;;0
2016;janeiro;Cliente 906;116.0;7.0;FRACIONADO;;;;;18;Cliente 1460;569.0;Sazonal;;0
2016;fevereiro;Cliente 906;44.0;10.0;FRACIONADO;;;;;18;Cliente 1460;569.0;Sazonal;;0
2016;março;Cliente 906;35.0;25.0;FRACIONADO;;;;;18;Cliente 1460;569.0;Sazonal;;0
2016;agosto;Cliente 906;174.0;133.0;FRACIONADO;;;;;18;Cliente 1460;569.0;Sazonal;;0
2016;novembro;Cliente 906;45.0;15.0;FRACIONADO;;;;;18;Cliente 1460;569.0;Sazonal;;0
2016;janeiro;Cliente 907;79.0;74.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;fevereiro;Cliente 907;516.0;558.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;abril;Cliente 907;469.0;557.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;maio;Cliente 907;160.0;156.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;junho;Cliente 907;352.0;324.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;julho;Cliente 907;69.0;46.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;setembro;Cliente 907;879.0;1466.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;outubro;Cliente 907;809.0;1211.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;novembro;Cliente 907;481.0;870.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;dezembro;Cliente 907;1271.0;1673.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;;1
2016;abril;Cliente 3588;141.0;122.0;FRACIONADO;;;;;1;Cliente 1460;122.0;Único;;0
2016;abril;Cliente 3589;29.0;23.0;FRACIONADO;;;;;1;Cliente 1460;23.0;Único;;0
2016;março;Cliente 3590;38.0;12.0;FRACIONADO;;;;;1;Cliente 1460;12.0;Único;;0
2016;maio;Cliente 3591;56.0;20.0;FRACIONADO;;;;;1;Cliente 1460;20.0;Único;;0
2016;junho;Cliente 910;434.0;396.0;FRACIONADO;;;;;5;Cliente 1460;649.0;Sazonal;;0
2016;agosto;Cliente 910;54.0;3.0;FRACIONADO;;;;;5;Cliente 1460;649.0;Sazonal;;0
2016;setembro;Cliente 910;187.0;200.0;FRACIONADO;;;;;5;Cliente 1460;649.0;Sazonal;;0
2016;outubro;Cliente 910;32.0;7.0;FRACIONADO;;;;;5;Cliente 1460;649.0;Sazonal;;0
2016;maio;Cliente 2193;35.0;1.0;FRACIONADO;;;;;4;Cliente 1460;41.0;Sazonal;;0
2016;janeiro;Cliente 3003;434.0;92.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;fevereiro;Cliente 3003;584.0;84.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;março;Cliente 3003;767.0;268.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;abril;Cliente 3003;300.0;37.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;maio;Cliente 3003;433.0;29.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;junho;Cliente 3003;516.0;48.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;julho;Cliente 3003;1180.0;69.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;agosto;Cliente 3003;757.0;161.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;setembro;Cliente 3003;420.0;27.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;outubro;Cliente 3003;294.0;105.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;novembro;Cliente 3003;374.0;48.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;dezembro;Cliente 3003;529.0;30.0;FRACIONADO;;;;;22;Cliente 1460;1882.0;Frequente;;1
2016;julho;Cliente 2194;208.0;145.0;FRACIONADO;;;;;30;Cliente 1460;4668.0;Frequente;;1
2016;agosto;Cliente 2194;174.0;231.0;FRACIONADO;;;;;30;Cliente 1460;4668.0;Frequente;;1
2016;outubro;Cliente 2194;593.0;828.0;FRACIONADO;;;;;30;Cliente 1460;4668.0;Frequente;;1
2016;novembro;Cliente 2194;105.0;400.0;FRACIONADO;;;;;30;Cliente 1460;4668.0;Frequente;;1
2016;dezembro;Cliente 2194;65.0;33.0;FRACIONADO;;;;;30;Cliente 1460;4668.0;Frequente;;1
2016;fevereiro;Cliente 3592;88.0;35.0;FRACIONADO;;;;;1;Cliente 1460;35.0;Único;;0
2016;março;Cliente 3004;264.0;20.0;FRACIONADO;;;;;11;Cliente 1460;235.0;Sazonal;;0
2016;abril;Cliente 3004;115.0;5.0;FRACIONADO;;;;;11;Cliente 1460;235.0;Sazonal;;0
2016;maio;Cliente 3004;61.0;2.0;FRACIONADO;;;;;11;Cliente 1460;235.0;Sazonal;;0
2016;junho;Cliente 3004;72.0;2.0;FRACIONADO;;;;;11;Cliente 1460;235.0;Sazonal;;0
2016;agosto;Cliente 3004;95.0;21.0;FRACIONADO;;;;;11;Cliente 1460;235.0;Sazonal;;0
2016;setembro;Cliente 3004;169.0;122.0;FRACIONADO;;;;;11;Cliente 1460;235.0;Sazonal;;0
2016;dezembro;Cliente 3004;102.0;2.0;FRACIONADO;;;;;11;Cliente 1460;235.0;Sazonal;;0
2016;fevereiro;Cliente 3005;41.0;8.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;março;Cliente 3005;847.0;595.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;abril;Cliente 3005;827.0;737.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;maio;Cliente 3005;1428.0;1144.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;junho;Cliente 3005;657.0;275.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;julho;Cliente 3005;766.0;517.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;agosto;Cliente 3005;506.0;96.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;setembro;Cliente 3005;778.0;751.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;outubro;Cliente 3005;457.0;189.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;novembro;Cliente 3005;522.0;668.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;dezembro;Cliente 3005;391.0;349.0;FRACIONADO;;;;;19;Cliente 1460;8266.0;Sazonal;;0
2016;janeiro;Cliente 3006;380.0;345.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;fevereiro;Cliente 3006;207.0;141.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;março;Cliente 3006;255.0;171.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;abril;Cliente 3006;293.0;247.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;maio;Cliente 3006;427.0;278.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;junho;Cliente 3006;376.0;284.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;julho;Cliente 3006;323.0;236.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;agosto;Cliente 3006;346.0;303.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;setembro;Cliente 3006;450.0;393.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;outubro;Cliente 3006;319.0;215.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;novembro;Cliente 3006;385.0;352.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;dezembro;Cliente 3006;211.0;160.0;FRACIONADO;;;;;14;Cliente 1460;3468.0;Sazonal;;0
2016;abril;Cliente 912;55.0;10.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;;0
2016;maio;Cliente 2197;71.0;20.0;FRACIONADO;;;;;10;Cliente 1460;263.0;Sazonal;;0
2016;março;Cliente 913;209.0;114.0;FRACIONADO;;;;;6;Cliente 1460;723.0;Sazonal;;0
2016;maio;Cliente 913;308.0;245.0;FRACIONADO;;;;;6;Cliente 1460;723.0;Sazonal;;0
2016;setembro;Cliente 913;207.0;157.0;FRACIONADO;;;;;6;Cliente 1460;723.0;Sazonal;;0
2016;novembro;Cliente 913;74.0;29.0;FRACIONADO;;;;;6;Cliente 1460;723.0;Sazonal;;0
2016;dezembro;Cliente 913;286.0;178.0;FRACIONADO;;;;;6;Cliente 1460;723.0;Sazonal;;0
2016;maio;Cliente 3593;37.0;1.0;FRACIONADO;;;;;1;Cliente 1460;1.0;Único;;0
2016;outubro;Cliente 3594;96.0;60.0;FRACIONADO;;;;;2;Cliente 1460;80.0;Sazonal;;0
2016;novembro;Cliente 3594;63.0;20.0;FRACIONADO;;;;;2;Cliente 1460;80.0;Sazonal;;0
2016;abril;Cliente 914;68.0;19.0;FRACIONADO;;;;;4;Cliente 1460;32.0;Sazonal;;0
2016;maio;Cliente 3595;273.0;37.0;FRACIONADO;;;;;4;Cliente 1460;124.0;Sazonal;;0
2016;junho;Cliente 3595;278.0;61.0;FRACIONADO;;;;;4;Cliente 1460;124.0;Sazonal;;0
2016;julho;Cliente 3595;91.0;3.0;FRACIONADO;;;;;4;Cliente 1460;124.0;Sazonal;;0
2016;agosto;Cliente 3595;161.0;23.0;FRACIONADO;;;;;4;Cliente 1460;124.0;Sazonal;;0
2016;fevereiro;Cliente 3007;310.0;40.0;FRACIONADO;;;;;11;Cliente 1460;548.0;Sazonal;;0
2016;abril;Cliente 3007;502.0;289.0;FRACIONADO;;;;;11;Cliente 1460;548.0;Sazonal;;0
2016;maio;Cliente 3007;50.0;14.0;FRACIONADO;;;;;11;Cliente 1460;548.0;Sazonal;;0
2016;junho;Cliente 3007;391.0;55.0;FRACIONADO;;;;;11;Cliente 1460;548.0;Sazonal;;0
2016;julho;Cliente 3007;404.0;74.0;FRACIONADO;;;;;11;Cliente 1460;548.0;Sazonal;;0
2016;agosto;Cliente 3007;41.0;0.0;FRACIONADO;;;;;11;Cliente 1460;548.0;Sazonal;;0
2016;setembro;Cliente 3007;129.0;22.0;FRACIONADO;;;;;11;Cliente 1460;548.0;Sazonal;;0
2016;outubro;Cliente 3007;113.0;12.0;FRACIONADO;;;;;11;Cliente 1460;548.0;Sazonal;;0
2016;novembro;Cliente 3007;49.0;4.0;FRACIONADO;;;;;11;Cliente 1460;548.0;Sazonal;;0
2016;janeiro;Cliente 3596;59.0;2.0;FRACIONADO;;;;;1;Cliente 1460;2.0;Único;;0
2016;janeiro;Cliente 3009;49.0;15.0;FRACIONADO;;;;;3;Cliente 1460;160.0;Sazonal;;0
2016;abril;Cliente 3009;41.0;15.0;FRACIONADO;;;;;3;Cliente 1460;160.0;Sazonal;;0
2016;fevereiro;Cliente 916;309.0;200.0;FRACIONADO;;;;;18;Cliente 1460;1173.0;Sazonal;;0
2016;maio;Cliente 916;184.0;100.0;FRACIONADO;;;;;18;Cliente 1460;1173.0;Sazonal;;0
2016;outubro;Cliente 916;43.0;0.0;FRACIONADO;;;;;18;Cliente 1460;1173.0;Sazonal;;0
2016;agosto;Cliente 3597;42.0;3.0;FRACIONADO;;;;;1;Cliente 1460;3.0;Único;;0
2016;janeiro;Cliente 919;214.0;17.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;março;Cliente 919;257.0;39.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;abril;Cliente 919;139.0;17.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;maio;Cliente 919;266.0;85.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;junho;Cliente 919;803.0;504.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;julho;Cliente 919;447.0;69.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;agosto;Cliente 919;635.0;287.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;setembro;Cliente 919;380.0;29.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;outubro;Cliente 919;513.0;143.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;novembro;Cliente 919;347.0;58.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;dezembro;Cliente 919;190.0;40.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;;1
2016;fevereiro;Cliente 921;43.0;14.0;FRACIONADO;;;;;25;Cliente 1460;313.0;Frequente;;1
2016;março;Cliente 921;145.0;18.0;FRACIONADO;;;;;25;Cliente 1460;313.0;Frequente;;1
2016;abril;Cliente 921;116.0;25.0;FRACIONADO;;;;;25;Cliente 1460;313.0;Frequente;;1
2016;junho;Cliente 921;98.0;20.0;FRACIONADO;;;;;25;Cliente 1460;313.0;Frequente;;1
2016;julho;Cliente 921;191.0;18.0;FRACIONADO;;;;;25;Cliente 1460;313.0;Frequente;;1
2016;outubro;Cliente 921;79.0;1.0;FRACIONADO;;;;;25;Cliente 1460;313.0;Frequente;;1
2016;junho;Cliente 2202;39.0;40.0;FRACIONADO;;;;;3;Cliente 1460;82.0;Sazonal;;0
2016;outubro;Cliente 2202;65.0;20.0;FRACIONADO;;;;;3;Cliente 1460;82.0;Sazonal;;0
2016;fevereiro;Cliente 3598;39.0;10.0;FRACIONADO;;;;;6;Cliente 1460;196.0;Sazonal;;0
2016;abril;Cliente 3598;169.0;72.0;FRACIONADO;;;;;6;Cliente 1460;196.0;Sazonal;;0
2016;junho;Cliente 3598;43.0;10.0;FRACIONADO;;;;;6;Cliente 1460;196.0;Sazonal;;0
